Id,SalePrice
2078,226086.02432259254
2589,103779.48778221017
1946,242666.4600995551
1334,114917.39793040964
2781,217025.2977486794
431,381578.3471948955
576,211454.15641074488
1474,222017.8896336645
2254,155781.5083766674
2155,284263.6273647245
885,97749.69380896381
643,159798.1383139015
1944,141055.0564861251
480,197610.30158375413
2845,103625.80010281649
2387,317752.9672260127
2407,176898.55162566074
2527,174288.19568649866
2514,136946.33605425927
629,168866.0716279514
80,181287.75195588113
1876,139822.79078694846
1546,127003.7623641041
2518,177843.83544441184
2347,164525.8702812632
783,170525.40671422583
1322,30814.76123013062
194,72994.50673690886
1770,277800.8497988174
2143,141539.1974488329
1229,227518.23618029163
511,265111.12810484995
46,197683.94579568063
1348,162151.15202230786
2465,190458.26029182062
387,255327.21022591612
873,227035.3858431878
1918,126431.19795970921
2764,244290.92439262872
2184,148254.42248597805
934,141713.9114833905
1920,126525.33861099748
2631,174658.3748166894
1768,522997.66997777973
2040,114463.48438070167
1749,232300.879154752
834,264808.5877001125
1457,224956.781038207
79,108864.14036360587
2302,141768.26228503376
1817,136948.87579645257
2755,250049.91403328197
359,183366.6596024786
2059,119038.72905257647
2092,240575.0924265493
2516,215715.52061364916
150,115309.62364866416
1656,104092.6112362849
83,85693.90475796565
2411,191904.41917255986
795,75126.03095804038
2312,231788.68224305753
2917,75265.75958435191
1624,199564.73914461874
2215,295773.0746881631
1211,137456.24071690295
1485,171686.97855471744
1024,189898.84729185537
570,179019.58384887374
2874,157892.14211444848
700,154553.38214052754
2756,201557.96109954908
2022,181870.1249683043
583,239116.26983755687
2392,392510.79113209655
2424,182183.80595913052
212,81289.92520932032
736,114202.36654114793
1610,196676.1648833513
890,108654.92562614888
467,185633.50302775786
578,236172.1036197238
1747,203956.8973693389
1149,166351.1323117009
2758,227129.19256438606
857,158539.4342460757
2219,259394.4658191359
733,92689.12938347808
2909,106026.38152545446
1798,245839.311953107
235,124577.16328305547
2366,117796.38336264034
1027,134286.93609161448
1195,154250.93866578233
1303,34180.895148749405
148,178165.73514347803
608,142933.29904071923
2515,202470.19118640653
821,287764.05373779126
2500,256420.78475443088
745,108096.37672284397
741,120547.75782625971
1611,139136.98764515657
2532,122067.83381532785
1081,228319.1467485471
1692,410466.78562736744
2520,194097.05624694296
276,113263.98999985144
1992,134904.2029843873
663,21890.885207120853
418,129516.22680581833
1733,208736.94166046137
2359,165882.38701810042
253,206595.0375612321
1518,219358.1057366
2035,116365.75378596666
2919,55583.47997637349
1540,207014.19222897408
2120,164880.6207835885
1674,162085.8104995147
256,146530.70813191007
2361,92121.61788293999
978,78239.9106380269
2280,184419.90615684097
2095,235896.2338073525
1709,340772.1326352573
2801,226785.17660661228
1246,110730.41111347324
2373,95095.30405406881
1055,290329.4783943237
2017,132761.0269345343
1099,273982.4699515328
1344,105513.71675195161
835,221975.16216170148
1117,193923.29239905963
2043,72189.93193115917
2085,165494.9668323744
410,137904.31157494616
2650,122810.96375562187
2867,165511.46906831308
1668,113991.34347044013
1161,154644.09605122433
2122,198768.53092971537
2539,131850.64851511345
1047,136795.4244620144
1445,131743.33892270538
541,101675.58088753885
569,187454.97396696312
1276,141999.7640515266
918,144776.2313810594
326,156482.6624436307
1936,144167.04793509142
895,111845.75873712049
257,152532.82577911654
1241,153871.7254959948
1545,152164.59903036652
1189,190388.18133636215
270,157459.52365172002
2066,207934.84032276215
693,115019.63417996606
1259,145011.7489430625
2916,168044.41299466655
2321,290009.3719343066
1977,93055.67943301401
1895,160806.20577962016
1240,166441.18475279125
85,148252.56668034493
1823,118835.05918499827
825,299082.19220093626
110,215393.13151522493
697,126635.3370717055
2297,108543.56118509464
1231,141456.4906545264
1355,137481.9627723706
968,375831.593910874
584,233717.3632279518
1315,130741.70792124642
1606,142070.90868792724
206,83875.34413671587
1685,370495.8290447459
2016,120108.81544585922
869,205417.11646327178
2135,122777.89213742665
2346,176757.4381545022
2430,223837.55908445525
2198,74015.23121058871
2652,131939.78671124758
27,118142.775356722
241,179787.7016496125
906,113345.66270270862
1506,102146.03789880621
2098,375538.3181175889
1435,220987.90125597932
2213,145188.29436913232
1274,139064.2461619425
743,22924.029265563004
1737,220134.3878493572
2797,282911.5865556693
2185,75954.29093458253
58,193819.37508282752
830,214368.75523773523
808,93645.6181753265
680,162338.50013929454
1153,86840.55791334441
1291,142094.7246577117
1818,131140.30199886742
2161,190024.97317143856
1883,122327.3855025795
350,305949.2748064796
2473,115769.33810609858
295,191321.93062019232
293,178895.4837408925
859,135220.63342894852
288,61356.26528886455
1578,147472.73958889878
102,193563.43921680178
2831,160569.94781800942
1030,162209.298125741
2551,147482.48272862931
1286,139225.83342950925
958,333689.7120383928
776,137163.35758599808
72,233064.7031719233
2263,265403.1242556042
1866,178740.74398400006
2876,69033.14637664257
2146,236176.8434211039
103,171170.03579318634
1500,134806.2485737882
492,119385.37072825962
167,131160.06736184232
2597,116799.90489153418
2685,111287.84140358621
1035,143417.70019689685
1220,47240.68037475727
2602,170918.17527659197
2159,220270.95854996075
695,155617.49878206354
1109,242766.4218890631
640,180775.00568042404
1652,147133.99513228593
2090,167028.87459624506
1188,180624.8341951751
2345,237934.24538542272
1059,374494.75592430565
2751,232474.75930853456
128,200218.6148754051
1523,168339.61340187216
2925,153061.73714616982
2145,273910.9008984794
1121,223769.2187730132
566,264329.05682449776
565,250373.12424350798
1331,139682.73614284844
2928,128377.82144615095
156,149980.81039334513
797,148018.9066854954
327,82611.05034359789
2859,133271.40612782212
1453,103099.00783857901
1762,309254.2666413578
1868,202012.14027111523
1760,169604.0096943442
1113,245108.96742402983
1812,215164.5095982852
117,169420.80102407542
1142,202636.8255117758
2342,406728.4486812686
927,141184.3200131195
2478,181382.7758170336
655,72825.83248185134
2064,129787.95242369617
369,283691.61195870163
2239,108476.383822134
2732,233538.26896832942
1653,160268.16383109213
959,239150.55561902293
2395,332759.2037715835
1412,97942.96487540024
271,272972.25274566945
1484,158217.22710526385
1497,145030.72799545276
552,139586.51414013136
2,104936.94190784747
1855,265213.7540379772
4,241800.72138076904
2292,149962.32710316114
134,133079.32082924712
646,93338.65548563865
42,333046.235262002
532,241858.57619663293
713,90799.9947590552
2561,136502.86797010538
2360,130978.67429556738
1333,125874.38855979277
1407,191173.19933120068
2892,302190.8486034492
574,217745.78989899775
1227,170742.3288517518
2591,203457.46734136483
1476,225404.63624414103
1125,280007.6599458206
1446,140492.49350694352
408,113708.46032623481
1101,275559.1209986439
2251,200882.82218350726
373,203979.05708924402
2554,109798.66135097982
2382,243357.02310015995
1985,79377.24730222044
519,224280.00826658984
1093,187470.6259180786
864,258303.52970254712
2889,150599.37028465187
2308,192268.7487646885
986,156466.29679128085
1302,148958.6356347429
585,165080.24623774126
2708,155867.0540328569
147,138014.4178097315
1441,221033.18237102788
383,210576.07770318724
285,171378.81864966726
181,100515.25038424548
358,257775.94672829006
780,151882.8326049493
258,204133.00991052995
1865,227809.6681509309
692,107211.37171008001
2902,324104.4336605312
508,263302.8315319343
2638,142072.98646230687
36,146349.68114840088
611,171980.56871377124
2281,177417.31100180547
1678,103337.86174786917
1696,418152.45959758
1557,91736.583266069
2180,171252.5770214722
1726,214072.05734861386
951,139841.66394318338
267,221728.4628237727
2706,138182.5329632042
2221,212959.95919669792
1357,163496.15242060123
2901,305935.4016721464
347,199494.64182118536
2164,199271.84338366147
1586,301192.73023516056
360,158721.20518655895
1769,249995.34981795272
2617,167800.74695856724
1879,150378.62013457896
991,202781.56507959252
1535,117512.75955165992
1191,132376.28802892973
1579,231638.00207682746
1882,157645.62193562818
1510,119470.77848274005
2196,173959.39807730826
1845,177966.43983051693
2336,376959.94278081437
942,95644.6584109154
861,124097.74506045895
2555,114250.06017499114
1392,166027.29579311138
2099,247798.65758856956
1543,124190.46305624227
948,275004.64729323855
1239,156637.23617257125
22,184907.56415884092
2796,243775.34838866652
2747,187209.30413582723
92,290358.6124535991
210,151802.52717044513
1858,205812.0201568571
2228,178623.49313926243
447,209010.77736155502
827,228497.70349349733
1649,239184.81008308602
682,133821.36177187512
2698,116493.6349528759
494,175204.28963602125
214,130051.96394523344
2441,248057.60545361042
2679,109828.32930895989
1336,127573.80037535017
465,184617.83471926348
1524,116996.67680352804
2543,108799.42486373358
631,147000.7151814216
2452,313679.8801120082
228,180878.73804129532
126,154930.0696914632
1092,196590.05484618526
1122,223406.88617176667
932,192931.3651674562
1980,35539.051732147695
2171,128729.11800392292
551,173675.0213217638
2768,153240.84013318934
2056,107197.16318106843
1159,333905.30709043436
2645,142464.16288541973
1174,173813.8576689348
2266,213061.16230147448
2462,323875.56942696555
1219,135295.72225525015
2922,188885.32694578334
118,150975.70299599867
474,180633.29416629684
2576,159915.96916907904
872,304048.7328951473
1077,213447.22583640972
1536,134859.78179228876
1150,132009.62245577003
2341,284498.4633127885
1931,149021.1754010358
2785,148588.22020779294
2538,125642.24442690477
597,214582.02708430064
464,198086.50498938223
233,243477.52616803057
2169,146255.76454330375
2123,175988.7566751924
1867,176266.94920607738
137,265262.25975995837
515,212638.34195387317
933,98608.10855847143
2784,170863.04567240278
972,189080.81726956065
599,153023.27387028048
2614,130684.15694591601
2582,132387.81898605736
1409,152061.64209565934
175,133557.71532577602
352,224336.27758887177
976,84451.05019023624
2134,199489.59265862696
984,115923.50127734657
2396,327113.55569546344
1673,134321.12077161222
404,119524.23435551528
607,162306.90648407245
814,126841.85946260567
868,199919.99344943126
2271,221948.3451785897
1633,214351.96939381596
337,165402.29618477722
2765,209374.5254634024
1746,182945.24656549015
368,300595.15473216376
2806,211979.05477749137
1662,205790.10030288284
1234,218628.25104903046
1373,124491.34017391613
1672,111642.13953303348
1939,122141.27042364329
