Id,SalePrice
1895,147280.078910811
1240,156627.33969812072
85,146824.4076219839
1823,115916.1916535463
825,281844.75650129
110,206630.77641531837
697,121888.48909609905
2297,96181.33280881087
1231,138766.89998529176
1355,138626.10989397787
968,372508.5410748897
584,201551.96851210017
1315,125214.5794051832
1606,129678.96043599828
206,130531.4457841242
1685,383642.8321130632
2016,132167.17910658836
869,213247.13470080635
2135,126514.55937796191
2346,164190.64763356256
2430,225795.86482419516
2198,46383.47350756108
2652,123104.2757681671
27,104666.8521609552
241,176835.9631881495
906,118303.24023424368
1506,137183.60359661793
2098,353272.3124110614
1435,221734.36549129488
2213,116288.51425099967
1274,143342.7944955479
743,22387.918054713635
1737,206001.62706773635
2797,266825.9166965777
2185,81761.64621133264
58,176930.59913422563
830,203379.2869270558
808,142878.7042578325
680,157514.30001634837
1153,113505.94090503908
1291,153027.23565088678
1818,174227.48622079473
2161,198087.38079345296
1883,131235.87794541754
350,308167.4813592995
2473,148300.24872266315
295,199119.9828357792
293,194895.3933783935
859,121959.24676803674
288,68675.93132384308
1578,155803.43855217623
102,207007.6951869144
2831,198269.3818424379
1030,163164.495323222
2551,135072.0268673359
1286,185466.70069626137
958,338591.23204267584
776,123828.13419344753
72,221841.32378804602
2263,264685.2659310363
1866,156822.67070860765
2876,76757.28359681612
2146,246675.61351079436
103,190955.68612116307
1500,180785.98717332375
492,180247.20625761955
167,141205.2337932284
2597,119478.673318243
2685,105381.29369668837
1035,145395.10426824773
1220,58430.47269338649
2602,150394.6460242616
2159,217157.8570634094
695,173697.2673994411
1109,232702.49881556875
640,188615.23568799638
1652,154093.612893107
2090,191008.99777900253
1188,175040.49585593096
2345,209327.63339258765
1059,394030.4469876718
2751,233659.3368865518
128,203906.7495884609
1523,180033.83501581708
2925,151558.89292055054
2145,266865.76568056364
1121,213262.89363068144
566,280469.4199111151
565,214557.75011044682
1331,133750.3770700898
2928,114549.84178730333
156,136873.97126319993
797,151448.03461227776
327,100044.05850682873
2859,140716.59284656867
1453,115824.2191661786
1762,296122.99306443974
1868,188299.9776489148
1760,180277.2299843193
1113,238599.6899434355
1812,198129.68879711535
117,160744.5006586723
1142,200356.07094893674
2342,394887.7103474224
927,127607.17527913512
2478,188393.61812145275
655,73217.02453194442
2064,123151.15601222112
369,245441.52943049953
2239,117358.83276494977
2732,214595.11939973535
1653,158602.7750518449
959,231386.77281211317
2395,342331.34643453115
1412,95269.43258832314
271,241413.3398637873
1484,167210.77739351813
1497,143914.88117872714
552,167610.80633501348
2,106569.34743044013
1855,297991.0579662741
4,265169.6036098136
2292,148164.08303359058
134,134493.14421309822
646,102022.46477544738
42,328483.47375506244
532,210234.39541298395
713,105274.49876301456
2561,132069.34596251836
2360,130329.94045242318
1333,134701.1062432099
1407,187320.48167621298
2892,276422.93467679224
574,230643.18475554406
1227,177704.91493703076
2591,217983.26925243612
1476,215265.7547822839
1125,281339.8307604699
1446,134352.7412139984
408,126229.30254924775
1101,271895.74135499937
2251,193072.86488796293
373,177107.00371894008
2554,116444.03028837068
2382,250028.22990607517
1985,81790.95698033727
519,214643.39565358195
1093,194487.35244504397
864,253902.2437469914
2889,164291.0549887776
2308,182198.4848578577
986,151034.28743874666
1302,156447.8596443896
585,149396.45427285333
2708,133216.82060546952
147,119423.36304698244
1441,211139.3649013373
383,179490.2578473807
285,163120.50168695836
181,111834.17852859781
358,198830.1514373998
780,178126.39835757227
258,194341.199108919
1865,208322.57487287628
692,129662.66674552357
2902,318119.700901287
508,253075.52449937793
2638,147562.48480524216
36,152378.86963551817
611,186909.74159299175
2281,144827.74239422497
1678,184856.6820185834
1696,427485.0956652333
1557,41168.75801940734
2180,152744.23255186726
1726,214070.63501572027
951,138121.78825076483
267,227400.84884092526
2706,136072.9521472425
2221,199919.00547748094
1357,165654.62067104143
2901,295477.6209370468
347,181105.97772957094
2164,196672.5839593287
1586,297287.2255416851
360,169373.75252821983
1769,223652.28850010643
2617,165937.29794465366
1879,154903.1169319566
991,200229.498859372
1535,119619.06684321456
1191,169477.70305894106
1579,222621.81920239422
1882,127573.66013749642
1510,129551.07884061139
2196,160412.38629187783
1845,191500.0031405395
2336,376817.64640844334
942,103463.3411358823
861,118353.17613565328
2555,100047.72138964501
1392,133125.76722771465
2099,255693.94831628248
1543,133101.92037256237
948,260098.94994647312
1239,146584.2230473851
22,192152.51395819627
2796,233977.51946208673
2747,170151.5044382061
92,272841.7611894526
210,154862.24663686473
1858,215693.48024706438
2228,194932.21565581183
447,216737.34019478853
827,221174.15260802512
1649,208325.66007402958
682,126316.67975722381
2698,117046.72683741129
494,176326.5568639955
214,103738.54253633774
2441,243654.79943002388
2679,104570.5946967816
1336,129443.34829037159
465,197382.92652034247
1524,125347.0917088032
2543,113689.35741121764
631,128496.24772077834
2452,305819.00343890383
228,159099.05568166194
126,151641.45999854512
1092,204012.75258360873
1122,229071.0566286936
932,200253.62548659858
1980,80796.30925289553
2171,100494.27140529803
551,155819.91923872672
2768,162933.78223300294
2056,106030.7933930119
1159,327720.7771456068
2645,146137.27956506587
1174,193193.98385925032
2266,213277.77498609875
2462,363570.2790651119
1219,138321.3694507766
2922,207109.07542458153
118,140587.5038504193
474,186734.08580842183
2576,148492.8645596844
872,294664.01884364116
1077,215489.72993970593
1536,121338.50246604835
1150,109968.05313801742
2341,281224.4085458836
1931,165425.4374621748
2785,136795.42771103722
2538,115311.068853757
597,207303.35740481166
464,203489.0643430464
233,213300.05302639725
2169,141832.68137315288
2123,168085.21884739224
1867,152894.59139255912
137,247567.7609699784
515,208992.38498341257
933,132657.57931556343
2784,166394.32472864492
972,197537.2406357904
599,156311.46719981707
2614,131384.20722517662
2582,148819.79645263497
1409,166990.70825073472
175,112521.49717979296
352,207805.48219466012
976,96023.1553913895
2134,209397.37250010064
984,104987.11287562002
2396,354900.96324507555
1673,149649.36978331918
404,144566.2218235021
607,156336.0146110392
814,158136.98337500088
868,208395.05688983947
2271,220947.86334449938
1633,219258.93469909427
337,200313.7107602629
2765,172291.56581353315
1746,228958.34887881752
368,303339.8824617353
2806,202892.1853224747
1662,176732.38994970976
1234,216638.81698819832
1373,129203.49054286582
1672,105321.09317067428
1939,104689.75358457363
